onset	duration	nwb_table	train_duration	train_period	train_quantity	waveform_shape	run	pulse_duration	pulse_number	event_period	amplitude	contacts	contact_negative	contact_positive	polarity	notes
504.36086	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
506.36086	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
508.36085	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
510.36085	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
512.36084	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
514.36084	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
516.36083	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
518.36083	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
520.36083	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
522.36082	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
524.36082	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
526.36081	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
528.36081	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
530.3608	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
532.3608	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
534.36079	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
536.36079	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
538.36078	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
540.36078	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
542.36077	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
544.36077	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
546.36076	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
548.36076	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
550.36075	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
552.36075	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
554.36074	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
556.36074	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
558.36073	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
560.36073	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
562.36072	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
564.36072	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
566.36072	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
568.36071	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
570.36071	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
572.3607	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
574.3607	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
576.36069	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
578.36069	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
580.36068	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
582.36068	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
584.36067	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
586.36067	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
588.36066	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
590.36066	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	50.0	16b,1r	1.0	16.0	bipolar	
622.10022	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
624.10022	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
626.10021	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
628.10021	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
630.1002	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
632.1002	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
634.10019	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
636.10019	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
638.10018	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
640.10018	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
642.10018	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
644.10017	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
646.10017	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
648.10016	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
650.10016	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
652.10015	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
654.10015	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
656.10014	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
658.10014	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
660.10013	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
662.10013	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
664.10012	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
666.10012	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
668.10011	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
670.10011	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
672.10011	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
674.1001	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
676.1001	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
678.10009	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
680.10009	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
682.10008	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
684.10008	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
686.10007	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
688.10007	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
690.10006	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
692.10006	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
694.10005	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
696.10005	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
698.10005	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
700.10004	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
702.10004	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
704.10003	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
706.10003	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
708.10002	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
710.10002	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
712.10001	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
714.10001	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
716.1	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
718.1	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
720.09999	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	75.0	16b,1r	1.0	16.0	bipolar	
