onset	duration	nwb_table	train_duration	train_period	train_quantity	waveform_shape	run	pulse_duration	pulse_number	event_period	amplitude	contacts	contact_negative	contact_positive	polarity	notes
1150.55109	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1152.55109	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1154.55108	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1156.55108	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1158.55108	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1160.55107	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1162.55107	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1164.55107	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1166.55106	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1168.55106	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1170.55106	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1172.55105	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1174.55105	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1176.55105	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1178.55104	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1180.55104	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1182.55103	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1184.55103	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1186.55103	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1188.55102	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1190.55102	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1192.55102	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1194.55101	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1196.55101	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1198.55101	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1200.551	2.0	trials	1.0	2.0	50.0	biphasic	1.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1229.21843	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1231.21843	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1233.21843	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1235.21842	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1237.21842	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1239.21842	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1241.21841	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1243.21841	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1245.21841	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1247.2184	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1249.2184	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1251.2184	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1253.21839	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1255.21839	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1257.21838	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1259.21838	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1261.21838	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1263.21837	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1265.21837	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1267.21837	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1269.21836	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1271.21836	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1273.21836	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1275.21835	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1277.21835	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1279.21834	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1281.21834	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1283.21834	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1285.21833	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1287.21833	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1289.21833	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1291.21832	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1293.21832	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1295.21832	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1297.21831	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1299.21831	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1301.21831	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1303.2183	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1305.2183	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1307.21829	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1309.21829	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1311.21829	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1313.21828	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1315.21828	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1317.21828	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1319.21827	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1321.21827	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1323.21827	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1325.21826	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1327.21826	2.0	trials	1.0	2.0	50.0	biphasic	2.0	100.0	1.0	10.0	25.0	15r,2b	15.0	2.0	bipolar	
1356.42882	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1358.42882	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1360.42881	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1362.42881	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1364.42881	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1366.4288	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1368.4288	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1370.4288	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1372.42879	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1374.42879	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1376.42879	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1378.42878	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1380.42878	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1382.42878	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1384.42877	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1386.42877	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1388.42876	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1390.42876	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1392.42876	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1394.42875	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1396.42875	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1398.42875	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1400.42874	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1402.42874	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1404.42874	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1406.42873	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1408.42873	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1410.42872	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1412.42872	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1414.42872	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1416.42871	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1418.42871	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1420.42871	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1422.4287	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1424.4287	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1426.4287	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1428.42869	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1430.42869	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1432.42868	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1434.42868	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1436.42868	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1438.42867	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1440.42867	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1442.42867	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1444.42866	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1446.42866	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1448.42866	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
1450.42865	2.0	trials	1.0	2.0	50.0	biphasic	3.0	100.0	1.0	10.0	50.0	15r,2b	15.0	2.0	bipolar	
