onset	duration	nwb_table	train_duration	train_period	train_quantity	waveform_shape	run	pulse_duration	pulse_number	event_period	amplitude	contacts	contact_negative	contact_positive	polarity	notes	contact_negative_coord	contact_positive_coord
6105.042230926587	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6107.042423086821	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6109.042615507238	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6111.042437395481	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6113.042225723439	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6115.0424184039875	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6117.042239771939	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6119.0424327126475	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6121.04225382044	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6123.042447021306	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6125.042267868941	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6127.042834203585	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6129.042655051172	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6131.042662335582	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6133.04266961999	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6135.042676904399	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6137.042650888652	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6139.042470955791	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6141.04266545747	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6143.04248526445	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6145.0426800262885	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6147.042499573109	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6149.042694595106	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6151.042513881768	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6153.042709163923	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6155.042528190428	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6157.04272373274	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6159.0426977169955	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6161.042705001404	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6163.042712285813	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6165.042719570221	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6167.04272685463	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6169.042544970583	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6171.042741423448	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6173.042559279242	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6175.042566433572	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6177.042573587902	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6179.042580742231	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6181.0429677944485	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6183.0427518297465	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6185.042759114155	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6187.042766398564	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6189.042773682973	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6191.042780967382	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6193.042788251791	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6195.042795536199	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6197.042802820608	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6233.087562614135	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6235.087569768464	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6237.087964110944	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6239.0877778012655	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6241.0879789399205	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6243.087792370083	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6245.087605540113	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6247.0877736387465	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6249.08758654862	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6251.087788207564	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6253.0876008572795	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6255.087802776381	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6257.087615165938	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6259.087817345198	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6261.087629474598	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6263.087441343863	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6265.087839198425	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6267.087650937587	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6269.087853767243	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6271.087631946093	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6273.087835035906	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6275.087646254753	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6277.0878496047235	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6279.087660563411	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6281.087864173542	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6283.087674872071	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6285.0876820264	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6287.08768918073	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6289.087499358969	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6291.087900595585	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6293.087710643718	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6295.087881864249	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6297.087691652226	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6299.087896433066	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6301.087705960885	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6303.087911001883	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6305.087720269545	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6307.0875292770725	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6309.087734578204	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6311.087543325573	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6313.087748886863	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6315.087756041192	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6317.08792869259	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6319.087538122425	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6321.087744204029	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6323.087751358358	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6325.0879578302265	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6327.087765667018	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6329.087972399044	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6331.087779975676	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6333.087787130007	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6335.087794284336	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6337.087601340679	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6339.087808592995	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6341.087582089029	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6343.087789601503	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6345.0875961375295	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6347.088004658568	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6349.087811064492	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6351.088019227386	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6353.08782537315	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6355.08783252748	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6357.08783968181	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6359.087846836139	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6361.087853990469	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6363.087861144799	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6365.087834998976	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6367.087640104135	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6369.087849307634	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6371.087654152636	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6373.087863616294	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6375.087668201137	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6377.087877924953	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6379.087885079283	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6381.087892233612	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
6435.0474725512	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	-50.0	16r	16.0	0.0	monopolar		[842.8 128.8 330.3]	[0 0 0]
