onset	duration	nwb_table	train_duration	train_period	train_quantity	waveform_shape	run	pulse_duration	pulse_number	event_period	amplitude	contacts	contact_negative	contact_positive	polarity	notes
2713.5416	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2715.54159	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2717.54159	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2719.54159	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2721.54158	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2723.54158	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2725.54157	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2727.54157	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2729.54157	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2731.54156	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2733.54156	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2735.54155	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2737.54155	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2739.54155	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2741.54154	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2743.54154	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2745.54154	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2747.54153	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2749.54153	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2751.54152	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2753.54152	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2755.54152	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2757.54151	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2759.54151	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2761.5415	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2763.5415	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2765.5415	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2767.54149	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2769.54149	2.0	trials	1.0	2.0	75.0	biphasic	2.0	100.0	1.0	10.0	50.0	16r,1b	16.0	1.0	bipolar	
2791.54935	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2793.54934	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2795.54934	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2797.54934	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2799.54933	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2801.54933	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2803.54932	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2805.54932	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2807.54932	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2809.54931	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2811.54931	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2813.5493	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2815.5493	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2817.5493	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2819.54929	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2821.54929	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2823.54929	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2825.54928	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2827.54928	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2829.54927	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2831.54927	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2833.54927	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2835.54926	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2837.54926	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2839.54926	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2841.54925	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2843.54925	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2845.54924	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2847.54924	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2849.54924	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2851.54923	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2853.54923	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2855.54922	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2857.54922	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2859.54922	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2861.54921	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2863.54921	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2865.54921	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2867.5492	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2869.5492	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2871.54919	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2873.54919	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2875.54919	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2877.54918	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2879.54918	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2881.54918	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2883.54917	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2885.54917	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2887.54916	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2889.54916	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2891.54916	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2893.54915	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2895.54915	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2897.54915	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2899.54914	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2901.54914	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2903.54913	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2905.54913	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2907.54913	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2909.54912	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2911.54912	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2913.54911	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2915.54911	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2917.54911	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2919.5491	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2921.5491	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2923.5491	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2925.54909	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2927.54909	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2929.54908	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2931.54908	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2933.54908	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2935.54907	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2937.54907	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2939.54907	2.0	trials	1.0	2.0	75.0	biphasic	3.0	100.0	1.0	10.0	100.0	16r,1b	16.0	1.0	bipolar	
2962.35374	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2964.35374	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2966.35374	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2968.35373	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2970.35373	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2972.35372	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2974.35372	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2976.35372	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2978.35371	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2980.35371	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2982.3537	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2984.3537	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2986.3537	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2988.35369	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2990.35369	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2992.35369	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2994.35368	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2996.35368	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
2998.35367	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3000.35367	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3002.35367	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3004.35366	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3006.35366	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3008.35366	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3010.35365	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3012.35365	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3014.35364	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3016.35364	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3018.35364	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3020.35363	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3022.35363	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3024.35363	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3026.35362	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3028.35362	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3030.35361	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3032.35361	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3034.35361	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3036.3536	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3038.3536	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3040.35359	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3042.35359	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3044.35359	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3046.35358	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3048.35358	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3050.35358	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3052.35357	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3054.35357	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3056.35356	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3058.35356	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3060.35356	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3062.35355	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3064.35355	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3066.35355	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3068.35354	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3070.35354	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3072.35353	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3074.35353	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3076.35353	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3078.35352	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3080.35352	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3082.35352	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3084.35351	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3086.35351	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3088.3535	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3090.3535	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3092.3535	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3094.35349	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3096.35349	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3098.35349	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3100.35348	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3102.35348	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3104.35347	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3106.35347	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3108.35347	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3110.35346	2.0	trials	1.0	2.0	75.0	biphasic	4.0	100.0	1.0	10.0	200.0	16r,1b	16.0	1.0	bipolar	
3186.02518	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3188.02518	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3190.02518	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3192.02517	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3194.02517	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3196.02516	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3198.02516	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3200.02516	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3202.02515	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3204.02515	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3206.02515	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3208.02514	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3210.02514	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3212.02513	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3214.02513	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3216.02513	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3218.02512	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3220.02512	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
3222.02512	2.0	trials	1.0	2.0	75.0	biphasic	5.0	100.0	1.0	10.0	25.0	16r, anodal	16.0	0.0	monopolar	
